"xCoords","yCoords","width","colorToUse"
"3864",NA,NA,NA,NA
"3865",10,2.8,0.258108513117978,"#ffd300"
"3866",10.2,3.2,0.258108513117978,"#ffd300"
"3867",10.4,3.2,0.258108513117978,"#ffd300"
"3868",NA,NA,NA,NA
"3869",11,6.4,0.258108513117978,"#377eb8"
"3870",10.8,6,0.258108513117978,"#377eb8"
"3871",10.6,6,0.258108513117978,"#377eb8"
"3872",NA,NA,NA,NA
"3873",10,2.8,0.0632621165495991,"#e41a1c"
"3874",10.2,2.7,0.0632621165495991,"#e41a1c"
"3875",10.4,2.7,0.0632621165495991,"#e41a1c"
"3876",NA,NA,NA,NA
"3877",11,1.9,0.0632621165495991,"#377eb8"
"3878",10.8,2,0.0632621165495991,"#377eb8"
"3879",10.6,2,0.0632621165495991,"#377eb8"
"3880",NA,NA,NA,NA
"3881",10,2.8,0.00473020499391547,"#f781bf"
"3882",10.2,3,0.00473020499391547,"#f781bf"
"3883",10.4,3,0.00473020499391547,"#f781bf"
"3884",NA,NA,NA,NA
"3885",11,4.6,0.00473020499391547,"#377eb8"
"3886",10.8,4.4,0.00473020499391547,"#377eb8"
"3887",10.6,4.4,0.00473020499391547,"#377eb8"
"3888",NA,NA,NA,NA
"3889",10,2.8,0.0131784408827611,"#AAAAAA"
"3890",10.2,2.6,0.0131784408827611,"#AAAAAA"
"3891",10.4,2.6,0.0131784408827611,"#AAAAAA"
"3892",NA,NA,NA,NA
"3893",11,1,0.0131784408827611,"#377eb8"
"3894",10.8,1.2,0.0131784408827611,"#377eb8"
"3895",10.6,1.2,0.0131784408827611,"#377eb8"
"3896",NA,NA,NA,NA
"3897",10,2.8,0.279316813614333,"#4daf4a"
"3898",10.2,3.1,0.279316813614333,"#4daf4a"
"3899",10.4,3.1,0.279316813614333,"#4daf4a"
"3900",NA,NA,NA,NA
"3901",11,5.5,0.279316813614333,"#377eb8"
"3902",10.8,5.2,0.279316813614333,"#377eb8"
"3903",10.6,5.2,0.279316813614333,"#377eb8"
"3904",NA,NA,NA,NA
"3905",10,2.8,0.137160708679666,"#a65628"
"3906",10.2,2.9,0.137160708679666,"#a65628"
"3907",10.4,2.9,0.137160708679666,"#a65628"
"3908",NA,NA,NA,NA
"3909",11,3.7,0.137160708679666,"#377eb8"
"3910",10.8,3.6,0.137160708679666,"#377eb8"
"3911",10.6,3.6,0.137160708679666,"#377eb8"
"3912",NA,NA,NA,NA
"3913",10,2.8,0.00313288061231904,"#377eb8"
"3914",10.2,2.8,0.00313288061231904,"#377eb8"
"3915",10.4,2.8,0.00313288061231904,"#377eb8"
"3916",NA,NA,NA,NA
"3917",11,2.8,0.00313288061231904,"#377eb8"
"3918",10.8,2.8,0.00313288061231904,"#377eb8"
"3919",10.6,2.8,0.00313288061231904,"#377eb8"
"3920",NA,NA,NA,NA
"3921",11,6.4,3.64131032188051,"#ffd300"
"3922",11.2,6.4,3.64131032188051,"#ffd300"
"3923",11.4,6.4,3.64131032188051,"#ffd300"
"3924",NA,NA,NA,NA
"3925",12,6.4,3.64131032188051,"#ffd300"
"3926",11.8,6.4,3.64131032188051,"#ffd300"
"3927",11.6,6.4,3.64131032188051,"#ffd300"
"3928",NA,NA,NA,NA
"3929",11,6.4,0.176964928678087,"#e41a1c"
"3930",11.2,5.9,0.176964928678087,"#e41a1c"
"3931",11.4,5.9,0.176964928678087,"#e41a1c"
"3932",NA,NA,NA,NA
"3933",12,1.9,0.176964928678087,"#ffd300"
"3934",11.8,2.4,0.176964928678087,"#ffd300"
"3935",11.6,2.4,0.176964928678087,"#ffd300"
"3936",NA,NA,NA,NA
"3937",11,6.4,0.156991579411535,"#f781bf"
"3938",11.2,6.2,0.156991579411535,"#f781bf"
"3939",11.4,6.2,0.156991579411535,"#f781bf"
"3940",NA,NA,NA,NA
"3941",12,4.6,0.156991579411535,"#ffd300"
"3942",11.8,4.8,0.156991579411535,"#ffd300"
"3943",11.6,4.8,0.156991579411535,"#ffd300"
"3944",NA,NA,NA,NA
"3945",11,6.4,1.31029766739002,"#AAAAAA"
"3946",11.2,5.8,1.31029766739002,"#AAAAAA"
"3947",11.4,5.8,1.31029766739002,"#AAAAAA"
"3948",NA,NA,NA,NA
"3949",12,1,1.31029766739002,"#ffd300"
"3950",11.8,1.6,1.31029766739002,"#ffd300"
"3951",11.6,1.6,1.31029766739002,"#ffd300"
"3952",NA,NA,NA,NA
"3953",11,6.4,9.2673668094804,"#4daf4a"
"3954",11.2,6.3,9.2673668094804,"#4daf4a"
"3955",11.4,6.3,9.2673668094804,"#4daf4a"
"3956",NA,NA,NA,NA
"3957",12,5.5,9.2673668094804,"#ffd300"
"3958",11.8,5.6,9.2673668094804,"#ffd300"
"3959",11.6,5.6,9.2673668094804,"#ffd300"
"3960",NA,NA,NA,NA
"3961",11,6.4,0.0583124287262454,"#a65628"
"3962",11.2,6.1,0.0583124287262454,"#a65628"
"3963",11.4,6.1,0.0583124287262454,"#a65628"
"3964",NA,NA,NA,NA
"3965",12,3.7,0.0583124287262454,"#ffd300"
"3966",11.8,4,0.0583124287262454,"#ffd300"
"3967",11.6,4,0.0583124287262454,"#ffd300"
"3968",NA,NA,NA,NA
"3969",11,6.4,0.187723293409613,"#377eb8"
"3970",11.2,6,0.187723293409613,"#377eb8"
"3971",11.4,6,0.187723293409613,"#377eb8"
"3972",NA,NA,NA,NA
"3973",12,2.8,0.187723293409613,"#ffd300"
"3974",11.8,3.2,0.187723293409613,"#ffd300"
"3975",11.6,3.2,0.187723293409613,"#ffd300"
"3976",NA,NA,NA,NA
"3977",11,1.9,0.142417178319027,"#ffd300"
"3978",11.2,2.4,0.142417178319027,"#ffd300"
"3979",11.4,2.4,0.142417178319027,"#ffd300"
"3980",NA,NA,NA,NA
"3981",12,6.4,0.142417178319027,"#e41a1c"
"3982",11.8,5.9,0.142417178319027,"#e41a1c"
"3983",11.6,5.9,0.142417178319027,"#e41a1c"
"3984",NA,NA,NA,NA
"3985",11,1.9,0.00794214883935297,"#e41a1c"
"3986",11.2,1.9,0.00794214883935297,"#e41a1c"
"3987",11.4,1.9,0.00794214883935297,"#e41a1c"
"3988",NA,NA,NA,NA
"3989",12,1.9,0.00794214883935297,"#e41a1c"
"3990",11.8,1.9,0.00794214883935297,"#e41a1c"
"3991",11.6,1.9,0.00794214883935297,"#e41a1c"
"3992",NA,NA,NA,NA
"3993",11,1.9,0.00530094270798936,"#f781bf"
"3994",11.2,2.2,0.00530094270798936,"#f781bf"
"3995",11.4,2.2,0.00530094270798936,"#f781bf"
"3996",NA,NA,NA,NA
"3997",12,4.6,0.00530094270798936,"#e41a1c"
"3998",11.8,4.3,0.00530094270798936,"#e41a1c"
"3999",11.6,4.3,0.00530094270798936,"#e41a1c"
"4000",NA,NA,NA,NA
"4001",11,1.9,0.0397342160940969,"#AAAAAA"
"4002",11.2,1.8,0.0397342160940969,"#AAAAAA"
"4003",11.4,1.8,0.0397342160940969,"#AAAAAA"
"4004",NA,NA,NA,NA
"4005",12,1,0.0397342160940969,"#e41a1c"
"4006",11.8,1.1,0.0397342160940969,"#e41a1c"
"4007",11.6,1.1,0.0397342160940969,"#e41a1c"
"4008",NA,NA,NA,NA
"4009",11,1.9,0.0367483436808575,"#4daf4a"
"4010",11.2,2.3,0.0367483436808575,"#4daf4a"
"4011",11.4,2.3,0.0367483436808575,"#4daf4a"
"4012",NA,NA,NA,NA
"4013",12,5.5,0.0367483436808575,"#e41a1c"
"4014",11.8,5.1,0.0367483436808575,"#e41a1c"
"4015",11.6,5.1,0.0367483436808575,"#e41a1c"
"4016",NA,NA,NA,NA
"4017",11,1.9,0.0719524835898701,"#a65628"
"4018",11.2,2.1,0.0719524835898701,"#a65628"
"4019",11.4,2.1,0.0719524835898701,"#a65628"
"4020",NA,NA,NA,NA
"4021",12,3.7,0.0719524835898701,"#e41a1c"
"4022",11.8,3.5,0.0719524835898701,"#e41a1c"
"4023",11.6,3.5,0.0719524835898701,"#e41a1c"
"4024",NA,NA,NA,NA
"4025",11,1.9,0.00797385649013486,"#377eb8"
"4026",11.2,2,0.00797385649013486,"#377eb8"
"4027",11.4,2,0.00797385649013486,"#377eb8"
"4028",NA,NA,NA,NA
"4029",12,2.8,0.00797385649013486,"#e41a1c"
"4030",11.8,2.7,0.00797385649013486,"#e41a1c"
"4031",11.6,2.7,0.00797385649013486,"#e41a1c"
"4032",NA,NA,NA,NA
"4033",11,4.6,0.252464963066475,"#ffd300"
"4034",11.2,4.8,0.252464963066475,"#ffd300"
"4035",11.4,4.8,0.252464963066475,"#ffd300"
"4036",NA,NA,NA,NA
"4037",12,6.4,0.252464963066475,"#f781bf"
"4038",11.8,6.2,0.252464963066475,"#f781bf"
"4039",11.6,6.2,0.252464963066475,"#f781bf"
"4040",NA,NA,NA,NA
"4041",11,4.6,0.00306987709842777,"#e41a1c"
"4042",11.2,4.3,0.00306987709842777,"#e41a1c"
"4043",11.4,4.3,0.00306987709842777,"#e41a1c"
"4044",NA,NA,NA,NA
"4045",12,1.9,0.00306987709842777,"#f781bf"
"4046",11.8,2.2,0.00306987709842777,"#f781bf"
"4047",11.6,2.2,0.00306987709842777,"#f781bf"
"4048",NA,NA,NA,NA
"4049",11,4.6,2.63359464802527,"#f781bf"
"4050",11.2,4.6,2.63359464802527,"#f781bf"
"4051",11.4,4.6,2.63359464802527,"#f781bf"
"4052",NA,NA,NA,NA
"4053",12,4.6,2.63359464802527,"#f781bf"
"4054",11.8,4.6,2.63359464802527,"#f781bf"
"4055",11.6,4.6,2.63359464802527,"#f781bf"
"4056",NA,NA,NA,NA
"4057",11,4.6,0.509655601462469,"#AAAAAA"
"4058",11.2,4.2,0.509655601462469,"#AAAAAA"
"4059",11.4,4.2,0.509655601462469,"#AAAAAA"
"4060",NA,NA,NA,NA
"4061",12,1,0.509655601462469,"#f781bf"
"4062",11.8,1.4,0.509655601462469,"#f781bf"
"4063",11.6,1.4,0.509655601462469,"#f781bf"
"4064",NA,NA,NA,NA
"4065",11,4.6,0.0961787759379187,"#4daf4a"
"4066",11.2,4.7,0.0961787759379187,"#4daf4a"
"4067",11.4,4.7,0.0961787759379187,"#4daf4a"
"4068",NA,NA,NA,NA
"4069",12,5.5,0.0961787759379187,"#f781bf"
"4070",11.8,5.4,0.0961787759379187,"#f781bf"
"4071",11.6,5.4,0.0961787759379187,"#f781bf"
"4072",NA,NA,NA,NA
"4073",11,4.6,0.0209324027557852,"#a65628"
"4074",11.2,4.5,0.0209324027557852,"#a65628"
"4075",11.4,4.5,0.0209324027557852,"#a65628"
"4076",NA,NA,NA,NA
"4077",12,3.7,0.0209324027557852,"#f781bf"
"4078",11.8,3.8,0.0209324027557852,"#f781bf"
"4079",11.6,3.8,0.0209324027557852,"#f781bf"
"4080",NA,NA,NA,NA
"4081",11,4.6,0.000600386426493319,"#377eb8"
"4082",11.2,4.4,0.000600386426493319,"#377eb8"
"4083",11.4,4.4,0.000600386426493319,"#377eb8"
"4084",NA,NA,NA,NA
"4085",12,2.8,0.000600386426493319,"#f781bf"
"4086",11.8,3,0.000600386426493319,"#f781bf"
"4087",11.6,3,0.000600386426493319,"#f781bf"
"4088",NA,NA,NA,NA
"4089",11,1,0.63681810545403,"#ffd300"
"4090",11.2,1.6,0.63681810545403,"#ffd300"
"4091",11.4,1.6,0.63681810545403,"#ffd300"
"4092",NA,NA,NA,NA
"4093",12,6.4,0.63681810545403,"#AAAAAA"
"4094",11.8,5.8,0.63681810545403,"#AAAAAA"
"4095",11.6,5.8,0.63681810545403,"#AAAAAA"
"4096",NA,NA,NA,NA
"4097",11,1,0.0200297641776828,"#e41a1c"
"4098",11.2,1.1,0.0200297641776828,"#e41a1c"
"4099",11.4,1.1,0.0200297641776828,"#e41a1c"
"4100",NA,NA,NA,NA
"4101",12,1.9,0.0200297641776828,"#AAAAAA"
"4102",11.8,1.8,0.0200297641776828,"#AAAAAA"
"4103",11.6,1.8,0.0200297641776828,"#AAAAAA"
"4104",NA,NA,NA,NA
"4105",11,1,0.225633701902242,"#f781bf"
"4106",11.2,1.4,0.225633701902242,"#f781bf"
"4107",11.4,1.4,0.225633701902242,"#f781bf"
"4108",NA,NA,NA,NA
"4109",12,4.6,0.225633701902242,"#AAAAAA"
"4110",11.8,4.2,0.225633701902242,"#AAAAAA"
"4111",11.6,4.2,0.225633701902242,"#AAAAAA"
"4112",NA,NA,NA,NA
"4113",11,1,60.9554883139229,"#AAAAAA"
"4114",11.2,1,60.9554883139229,"#AAAAAA"
"4115",11.4,1,60.9554883139229,"#AAAAAA"
"4116",NA,NA,NA,NA
"4117",12,1,60.9554883139229,"#AAAAAA"
"4118",11.8,1,60.9554883139229,"#AAAAAA"
"4119",11.6,1,60.9554883139229,"#AAAAAA"
"4120",NA,NA,NA,NA
"4121",11,1,0.658000463327018,"#4daf4a"
"4122",11.2,1.5,0.658000463327018,"#4daf4a"
"4123",11.4,1.5,0.658000463327018,"#4daf4a"
"4124",NA,NA,NA,NA
"4125",12,5.5,0.658000463327018,"#AAAAAA"
"4126",11.8,5,0.658000463327018,"#AAAAAA"
"4127",11.6,5,0.658000463327018,"#AAAAAA"
"4128",NA,NA,NA,NA
"4129",11,1,0.175688386893362,"#a65628"
"4130",11.2,1.3,0.175688386893362,"#a65628"
"4131",11.4,1.3,0.175688386893362,"#a65628"
"4132",NA,NA,NA,NA
"4133",12,3.7,0.175688386893362,"#AAAAAA"
"4134",11.8,3.4,0.175688386893362,"#AAAAAA"
"4135",11.6,3.4,0.175688386893362,"#AAAAAA"
"4136",NA,NA,NA,NA
"4137",11,1,0.0216258531962617,"#377eb8"
"4138",11.2,1.2,0.0216258531962617,"#377eb8"
"4139",11.4,1.2,0.0216258531962617,"#377eb8"
"4140",NA,NA,NA,NA
"4141",12,2.8,0.0216258531962617,"#AAAAAA"
"4142",11.8,2.6,0.0216258531962617,"#AAAAAA"
"4143",11.6,2.6,0.0216258531962617,"#AAAAAA"
"4144",NA,NA,NA,NA
"4145",11,5.5,9.6239399319063,"#ffd300"
"4146",11.2,5.6,9.6239399319063,"#ffd300"
"4147",11.4,5.6,9.6239399319063,"#ffd300"
"4148",NA,NA,NA,NA
"4149",12,6.4,9.6239399319063,"#4daf4a"
"4150",11.8,6.3,9.6239399319063,"#4daf4a"
"4151",11.6,6.3,9.6239399319063,"#4daf4a"
"4152",NA,NA,NA,NA
"4153",11,5.5,0.0116000587340993,"#e41a1c"
"4154",11.2,5.1,0.0116000587340993,"#e41a1c"
"4155",11.4,5.1,0.0116000587340993,"#e41a1c"
"4156",NA,NA,NA,NA
"4157",12,1.9,0.0116000587340993,"#4daf4a"
"4158",11.8,2.3,0.0116000587340993,"#4daf4a"
"4159",11.6,2.3,0.0116000587340993,"#4daf4a"
"4160",NA,NA,NA,NA
"4161",11,5.5,0.143897966789308,"#f781bf"
"4162",11.2,5.4,0.143897966789308,"#f781bf"
"4163",11.4,5.4,0.143897966789308,"#f781bf"
"4164",NA,NA,NA,NA
"4165",12,4.6,0.143897966789308,"#4daf4a"
"4166",11.8,4.7,0.143897966789308,"#4daf4a"
"4167",11.6,4.7,0.143897966789308,"#4daf4a"
"4168",NA,NA,NA,NA
"4169",11,5.5,1.69185930114575,"#AAAAAA"
"4170",11.2,5,1.69185930114575,"#AAAAAA"
"4171",11.4,5,1.69185930114575,"#AAAAAA"
"4172",NA,NA,NA,NA
"4173",12,1,1.69185930114575,"#4daf4a"
"4174",11.8,1.5,1.69185930114575,"#4daf4a"
"4175",11.6,1.5,1.69185930114575,"#4daf4a"
"4176",NA,NA,NA,NA
"4177",11,5.5,1.40903323298644,"#4daf4a"
"4178",11.2,5.5,1.40903323298644,"#4daf4a"
"4179",11.4,5.5,1.40903323298644,"#4daf4a"
"4180",NA,NA,NA,NA
"4181",12,5.5,1.40903323298644,"#4daf4a"
"4182",11.8,5.5,1.40903323298644,"#4daf4a"
"4183",11.6,5.5,1.40903323298644,"#4daf4a"
"4184",NA,NA,NA,NA
"4185",11,5.5,2.01046477659255,"#a65628"
"4186",11.2,5.3,2.01046477659255,"#a65628"
"4187",11.4,5.3,2.01046477659255,"#a65628"
"4188",NA,NA,NA,NA
"4189",12,3.7,2.01046477659255,"#4daf4a"
"4190",11.8,3.9,2.01046477659255,"#4daf4a"
"4191",11.6,3.9,2.01046477659255,"#4daf4a"
"4192",NA,NA,NA,NA
"4193",11,5.5,0.0893220994032546,"#377eb8"
"4194",11.2,5.2,0.0893220994032546,"#377eb8"
"4195",11.4,5.2,0.0893220994032546,"#377eb8"
"4196",NA,NA,NA,NA
"4197",12,2.8,0.0893220994032546,"#4daf4a"
"4198",11.8,3.1,0.0893220994032546,"#4daf4a"
"4199",11.6,3.1,0.0893220994032546,"#4daf4a"
"4200",NA,NA,NA,NA
"4201",11,3.7,0.301641058703141,"#ffd300"
"4202",11.2,4,0.301641058703141,"#ffd300"
"4203",11.4,4,0.301641058703141,"#ffd300"
"4204",NA,NA,NA,NA
"4205",12,6.4,0.301641058703141,"#a65628"
"4206",11.8,6.1,0.301641058703141,"#a65628"
"4207",11.6,6.1,0.301641058703141,"#a65628"
"4208",NA,NA,NA,NA
"4209",11,3.7,0.0760847728833272,"#e41a1c"
"4210",11.2,3.5,0.0760847728833272,"#e41a1c"
"4211",11.4,3.5,0.0760847728833272,"#e41a1c"
"4212",NA,NA,NA,NA
"4213",12,1.9,0.0760847728833272,"#a65628"
"4214",11.8,2.1,0.0760847728833272,"#a65628"
"4215",11.6,2.1,0.0760847728833272,"#a65628"
"4216",NA,NA,NA,NA
"4217",11,3.7,0.0510542592109017,"#f781bf"
"4218",11.2,3.8,0.0510542592109017,"#f781bf"
"4219",11.4,3.8,0.0510542592109017,"#f781bf"
"4220",NA,NA,NA,NA
"4221",12,4.6,0.0510542592109017,"#a65628"
"4222",11.8,4.5,0.0510542592109017,"#a65628"
"4223",11.6,4.5,0.0510542592109017,"#a65628"
"4224",NA,NA,NA,NA
"4225",11,3.7,0.292323539037665,"#AAAAAA"
"4226",11.2,3.4,0.292323539037665,"#AAAAAA"
"4227",11.4,3.4,0.292323539037665,"#AAAAAA"
"4228",NA,NA,NA,NA
"4229",12,1,0.292323539037665,"#a65628"
"4230",11.8,1.3,0.292323539037665,"#a65628"
"4231",11.6,1.3,0.292323539037665,"#a65628"
"4232",NA,NA,NA,NA
"4233",11,3.7,1.5499424448488,"#4daf4a"
"4234",11.2,3.9,1.5499424448488,"#4daf4a"
"4235",11.4,3.9,1.5499424448488,"#4daf4a"
"4236",NA,NA,NA,NA
"4237",12,5.5,1.5499424448488,"#a65628"
"4238",11.8,5.3,1.5499424448488,"#a65628"
"4239",11.6,5.3,1.5499424448488,"#a65628"
"4240",NA,NA,NA,NA
"4241",11,3.7,0.209151900310751,"#a65628"
"4242",11.2,3.7,0.209151900310751,"#a65628"
"4243",11.4,3.7,0.209151900310751,"#a65628"
"4244",NA,NA,NA,NA
"4245",12,3.7,0.209151900310751,"#a65628"
"4246",11.8,3.7,0.209151900310751,"#a65628"
"4247",11.6,3.7,0.209151900310751,"#a65628"
"4248",NA,NA,NA,NA
"4249",11,3.7,0.459894355543192,"#377eb8"
"4250",11.2,3.6,0.459894355543192,"#377eb8"
"4251",11.4,3.6,0.459894355543192,"#377eb8"
"4252",NA,NA,NA,NA
"4253",12,2.8,0.459894355543192,"#a65628"
"4254",11.8,2.9,0.459894355543192,"#a65628"
"4255",11.6,2.9,0.459894355543192,"#a65628"
"4256",NA,NA,NA,NA
"4257",11,2.8,0.273289065664395,"#ffd300"
"4258",11.2,3.2,0.273289065664395,"#ffd300"
"4259",11.4,3.2,0.273289065664395,"#ffd300"
"4260",NA,NA,NA,NA
"4261",12,6.4,0.273289065664395,"#377eb8"
"4262",11.8,6,0.273289065664395,"#377eb8"
"4263",11.6,6,0.273289065664395,"#377eb8"
"4264",NA,NA,NA,NA
"4265",11,2.8,0.061750444003881,"#e41a1c"
"4266",11.2,2.7,0.061750444003881,"#e41a1c"
"4267",11.4,2.7,0.061750444003881,"#e41a1c"
"4268",NA,NA,NA,NA
"4269",12,1.9,0.061750444003881,"#377eb8"
"4270",11.8,2,0.061750444003881,"#377eb8"
"4271",11.6,2,0.061750444003881,"#377eb8"
"4272",NA,NA,NA,NA
"4273",11,2.8,0.00342730879815082,"#f781bf"
"4274",11.2,3,0.00342730879815082,"#f781bf"
"4275",11.4,3,0.00342730879815082,"#f781bf"
"4276",NA,NA,NA,NA
"4277",12,4.6,0.00342730879815082,"#377eb8"
"4278",11.8,4.4,0.00342730879815082,"#377eb8"
"4279",11.6,4.4,0.00342730879815082,"#377eb8"
"4280",NA,NA,NA,NA
"4281",11,2.8,0.0407435076793748,"#AAAAAA"
"4282",11.2,2.6,0.0407435076793748,"#AAAAAA"
"4283",11.4,2.6,0.0407435076793748,"#AAAAAA"
"4284",NA,NA,NA,NA
"4285",12,1,0.0407435076793748,"#377eb8"
"4286",11.8,1.2,0.0407435076793748,"#377eb8"
"4287",11.6,1.2,0.0407435076793748,"#377eb8"
"4288",NA,NA,NA,NA
"4289",11,2.8,0.224807655831224,"#4daf4a"
"4290",11.2,3.1,0.224807655831224,"#4daf4a"
"4291",11.4,3.1,0.224807655831224,"#4daf4a"
"4292",NA,NA,NA,NA
"4293",12,5.5,0.224807655831224,"#377eb8"
"4294",11.8,5.2,0.224807655831224,"#377eb8"
"4295",11.6,5.2,0.224807655831224,"#377eb8"
"4296",NA,NA,NA,NA
"4297",11,2.8,0.152234196431236,"#a65628"
"4298",11.2,2.9,0.152234196431236,"#a65628"
"4299",11.4,2.9,0.152234196431236,"#a65628"
"4300",NA,NA,NA,NA
"4301",12,3.7,0.152234196431236,"#377eb8"
"4302",11.8,3.6,0.152234196431236,"#377eb8"
"4303",11.6,3.6,0.152234196431236,"#377eb8"
"4304",NA,NA,NA,NA
"4305",11,2.8,0.00272068115215456,"#377eb8"
"4306",11.2,2.8,0.00272068115215456,"#377eb8"
"4307",11.4,2.8,0.00272068115215456,"#377eb8"
"4308",NA,NA,NA,NA
"4309",12,2.8,0.00272068115215456,"#377eb8"
"4310",11.8,2.8,0.00272068115215456,"#377eb8"
"4311",11.6,2.8,0.00272068115215456,"#377eb8"
"4312",NA,NA,NA,NA
"4313",12,6.4,3.73134852004622,"#ffd300"
"4314",12.2,6.4,3.73134852004622,"#ffd300"
"4315",12.4,6.4,3.73134852004622,"#ffd300"
"4316",NA,NA,NA,NA
"4317",13,6.4,3.73134852004622,"#ffd300"
"4318",12.8,6.4,3.73134852004622,"#ffd300"
"4319",12.6,6.4,3.73134852004622,"#ffd300"
"4320",NA,NA,NA,NA
"4321",12,6.4,0.254786210176313,"#e41a1c"
"4322",12.2,5.9,0.254786210176313,"#e41a1c"
"4323",12.4,5.9,0.254786210176313,"#e41a1c"
"4324",NA,NA,NA,NA
"4325",13,1.9,0.254786210176313,"#ffd300"
"4326",12.8,2.4,0.254786210176313,"#ffd300"
"4327",12.6,2.4,0.254786210176313,"#ffd300"
"4328",NA,NA,NA,NA
"4329",12,6.4,0.282402338644315,"#f781bf"
"4330",12.2,6.2,0.282402338644315,"#f781bf"
"4331",12.4,6.2,0.282402338644315,"#f781bf"
"4332",NA,NA,NA,NA
"4333",13,4.6,0.282402338644315,"#ffd300"
"4334",12.8,4.8,0.282402338644315,"#ffd300"
"4335",12.6,4.8,0.282402338644315,"#ffd300"
"4336",NA,NA,NA,NA
"4337",12,6.4,0.611410806061274,"#AAAAAA"
"4338",12.2,5.8,0.611410806061274,"#AAAAAA"
"4339",12.4,5.8,0.611410806061274,"#AAAAAA"
"4340",NA,NA,NA,NA
"4341",13,1,0.611410806061274,"#ffd300"
"4342",12.8,1.6,0.611410806061274,"#ffd300"
"4343",12.6,1.6,0.611410806061274,"#ffd300"
"4344",NA,NA,NA,NA
"4345",12,6.4,9.74531228943495,"#4daf4a"
"4346",12.2,6.3,9.74531228943495,"#4daf4a"
"4347",12.4,6.3,9.74531228943495,"#4daf4a"
"4348",NA,NA,NA,NA
"4349",13,5.5,9.74531228943495,"#ffd300"
"4350",12.8,5.6,9.74531228943495,"#ffd300"
"4351",12.6,5.6,9.74531228943495,"#ffd300"
"4352",NA,NA,NA,NA
"4353",12,6.4,0.0863580517366573,"#a65628"
"4354",12.2,6.1,0.0863580517366573,"#a65628"
"4355",12.4,6.1,0.0863580517366573,"#a65628"
"4356",NA,NA,NA,NA
"4357",13,3.7,0.0863580517366573,"#ffd300"
"4358",12.8,4,0.0863580517366573,"#ffd300"
"4359",12.6,4,0.0863580517366573,"#ffd300"
"4360",NA,NA,NA,NA
"4361",12,6.4,0.160262408894139,"#377eb8"
"4362",12.2,6,0.160262408894139,"#377eb8"
"4363",12.4,6,0.160262408894139,"#377eb8"
"4364",NA,NA,NA,NA
"4365",13,2.8,0.160262408894139,"#ffd300"
"4366",12.8,3.2,0.160262408894139,"#ffd300"
"4367",12.6,3.2,0.160262408894139,"#ffd300"
"4368",NA,NA,NA,NA
"4369",12,1.9,0.162397116188338,"#ffd300"
"4370",12.2,2.4,0.162397116188338,"#ffd300"
"4371",12.4,2.4,0.162397116188338,"#ffd300"
"4372",NA,NA,NA,NA
"4373",13,6.4,0.162397116188338,"#e41a1c"
"4374",12.8,5.9,0.162397116188338,"#e41a1c"
"4375",12.6,5.9,0.162397116188338,"#e41a1c"
"4376",NA,NA,NA,NA
"4377",12,1.9,0.0133254490818407,"#e41a1c"
"4378",12.2,1.9,0.0133254490818407,"#e41a1c"
"4379",12.4,1.9,0.0133254490818407,"#e41a1c"
"4380",NA,NA,NA,NA
"4381",13,1.9,0.0133254490818407,"#e41a1c"
"4382",12.8,1.9,0.0133254490818407,"#e41a1c"
"4383",12.6,1.9,0.0133254490818407,"#e41a1c"
"4384",NA,NA,NA,NA
"4385",12,1.9,0.0081002753055899,"#f781bf"
"4386",12.2,2.2,0.0081002753055899,"#f781bf"
"4387",12.4,2.2,0.0081002753055899,"#f781bf"
"4388",NA,NA,NA,NA
"4389",13,4.6,0.0081002753055899,"#e41a1c"
"4390",12.8,4.3,0.0081002753055899,"#e41a1c"
"4391",12.6,4.3,0.0081002753055899,"#e41a1c"
"4392",NA,NA,NA,NA
"4393",12,1.9,0.0362224908230852,"#AAAAAA"
"4394",12.2,1.8,0.0362224908230852,"#AAAAAA"
"4395",12.4,1.8,0.0362224908230852,"#AAAAAA"
"4396",NA,NA,NA,NA
"4397",13,1,0.0362224908230852,"#e41a1c"
"4398",12.8,1.1,0.0362224908230852,"#e41a1c"
"4399",12.6,1.1,0.0362224908230852,"#e41a1c"
"4400",NA,NA,NA,NA
"4401",12,1.9,0.0343360914953994,"#4daf4a"
"4402",12.2,2.3,0.0343360914953994,"#4daf4a"
"4403",12.4,2.3,0.0343360914953994,"#4daf4a"
"4404",NA,NA,NA,NA
"4405",13,5.5,0.0343360914953994,"#e41a1c"
"4406",12.8,5.1,0.0343360914953994,"#e41a1c"
"4407",12.6,5.1,0.0343360914953994,"#e41a1c"
"4408",NA,NA,NA,NA
"4409",12,1.9,0.0936837544302897,"#a65628"
"4410",12.2,2.1,0.0936837544302897,"#a65628"
"4411",12.4,2.1,0.0936837544302897,"#a65628"
"4412",NA,NA,NA,NA
"4413",13,3.7,0.0936837544302897,"#e41a1c"
"4414",12.8,3.5,0.0936837544302897,"#e41a1c"
"4415",12.6,3.5,0.0936837544302897,"#e41a1c"
"4416",NA,NA,NA,NA
"4417",12,1.9,0.010148507188565,"#377eb8"
"4418",12.2,2,0.010148507188565,"#377eb8"
"4419",12.4,2,0.010148507188565,"#377eb8"
"4420",NA,NA,NA,NA
"4421",13,2.8,0.010148507188565,"#e41a1c"
"4422",12.8,2.7,0.010148507188565,"#e41a1c"
"4423",12.6,2.7,0.010148507188565,"#e41a1c"
